"book_id","chapter","verse","alignment_num","orig_lang_keys","target_lang_keys","origWords","origWordsTxt","alignmentOrigWords","targetWords","targetWordsTxt","alignmentTargetWords","alignmentTxt","frequency","matchCount","origWordsBetween","targetWordsBetween","warnings"
"jhn","19","9","14",",62928,62929,62930,",",82110,82111,","[{'id': 62928, 'book_id': 'jhn', 'chapter': '19', 'verse': '9', 'word_num': 13, 'word': 'ὁ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMS,'}, {'id': 62929, 'book_id': 'jhn', 'chapter': '19', 'verse': '9', 'word_num': 14, 'word': 'δὲ', 'occurrence': 1, 'strong': 'G11610', 'lemma': 'δέ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 62930, 'book_id': 'jhn', 'chapter': '19', 'verse': '9', 'word_num': 15, 'word': 'Ἰησοῦς', 'occurrence': 1, 'strong': 'G24240', 'lemma': 'Ἰησοῦς', 'morph': 'Gr,N,,,,,NMS,'}]","ὁ δὲ Ἰησοῦς",3,"[{'id': 82110, 'book_id': 'jhn', 'chapter': '19', 'verse': '9', 'word_num': 17, 'word': 'But', 'occurrence': 1}, {'id': 82111, 'book_id': 'jhn', 'chapter': '19', 'verse': '9', 'word_num': 18, 'word': 'Jesus', 'occurrence': 2}]","But Jesus",2,"ὁ δὲ Ἰησοῦς = But Jesus",0.005126452494873548,15,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"jhn","19","9","14",",62928,62929,62930,",",82110,82111,","[{'id': 62928, 'book_id': 'jhn', 'chapter': '19', 'verse': '9', 'word_num': 13, 'word': 'ὁ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMS,'}, {'id': 62929, 'book_id': 'jhn', 'chapter': '19', 'verse': '9', 'word_num': 14, 'word': 'δὲ', 'occurrence': 1, 'strong': 'G11610', 'lemma': 'δέ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 62930, 'book_id': 'jhn', 'chapter': '19', 'verse': '9', 'word_num': 15, 'word': 'Ἰησοῦς', 'occurrence': 1, 'strong': 'G24240', 'lemma': 'Ἰησοῦς', 'morph': 'Gr,N,,,,,NMS,'}]","ὁ δὲ Ἰησοῦς",3,"[{'id': 82110, 'book_id': 'jhn', 'chapter': '19', 'verse': '9', 'word_num': 17, 'word': 'But', 'occurrence': 1}, {'id': 82111, 'book_id': 'jhn', 'chapter': '19', 'verse': '9', 'word_num': 18, 'word': 'Jesus', 'occurrence': 2}]","But Jesus",2,"ὁ δὲ Ἰησοῦς = But Jesus",0.03296703296703297,15,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"jhn","2","1","1",",49957,49958,49959,",",65783,65784,","[{'id': 49957, 'book_id': 'jhn', 'chapter': '2', 'verse': '1', 'word_num': 0, 'word': 'καὶ', 'occurrence': 1, 'strong': 'G25320', 'lemma': 'καί', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 49958, 'book_id': 'jhn', 'chapter': '2', 'verse': '1', 'word_num': 1, 'word': 'τῇ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,DFS,'}, {'id': 49959, 'book_id': 'jhn', 'chapter': '2', 'verse': '1', 'word_num': 2, 'word': 'ἡμέρᾳ', 'occurrence': 1, 'strong': 'G22500', 'lemma': 'ἡμέρα', 'morph': 'Gr,N,,,,,DFS,'}]","καὶ τῇ ἡμέρᾳ",3,"[{'id': 65783, 'book_id': 'jhn', 'chapter': '2', 'verse': '1', 'word_num': 1, 'word': 'days', 'occurrence': 1}, {'id': 65784, 'book_id': 'jhn', 'chapter': '2', 'verse': '1', 'word_num': 2, 'word': 'later', 'occurrence': 1}]","days later",2,"καὶ τῇ ἡμέρᾳ = days later",0.0011013215859030838,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"jhn","20","14","3",",63824,63825,63826,",",83269,","[{'id': 63824, 'book_id': 'jhn', 'chapter': '20', 'verse': '14', 'word_num': 3, 'word': 'εἰς', 'occurrence': 1, 'strong': 'G15190', 'lemma': 'εἰς', 'morph': 'Gr,P,,,,,A,,,'}, {'id': 63825, 'book_id': 'jhn', 'chapter': '20', 'verse': '14', 'word_num': 4, 'word': 'τὰ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RD,,,,ANP,'}, {'id': 63826, 'book_id': 'jhn', 'chapter': '20', 'verse': '14', 'word_num': 5, 'word': 'ὀπίσω', 'occurrence': 1, 'strong': 'G36940', 'lemma': 'ὀπίσω', 'morph': 'Gr,D,,,,,,,,,'}]","εἰς τὰ ὀπίσω",3,"[{'id': 83269, 'book_id': 'jhn', 'chapter': '20', 'verse': '14', 'word_num': 6, 'word': 'around', 'occurrence': 1}]","around",1,"εἰς τὰ ὀπίσω = around",0.0011976047904191617,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"jhn","20","26","19",",64101,64102,64103,",",83620,83621,","[{'id': 64101, 'book_id': 'jhn', 'chapter': '20', 'verse': '26', 'word_num': 22, 'word': 'εἰς', 'occurrence': 1, 'strong': 'G15190', 'lemma': 'εἰς', 'morph': 'Gr,P,,,,,A,,,'}, {'id': 64102, 'book_id': 'jhn', 'chapter': '20', 'verse': '26', 'word_num': 23, 'word': 'τὸ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,ANS,'}, {'id': 64103, 'book_id': 'jhn', 'chapter': '20', 'verse': '26', 'word_num': 24, 'word': 'μέσον', 'occurrence': 1, 'strong': 'G33190', 'lemma': 'μέσος', 'morph': 'Gr,NS,,,,ANS,'}]","εἰς τὸ μέσον",3,"[{'id': 83620, 'book_id': 'jhn', 'chapter': '20', 'verse': '26', 'word_num': 22, 'word': 'among', 'occurrence': 1}, {'id': 83621, 'book_id': 'jhn', 'chapter': '20', 'verse': '26', 'word_num': 23, 'word': 'them', 'occurrence': 2}]","among them",2,"εἰς τὸ μέσον = among them",0.0005837711617046118,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"jhn","21","2","10",",64237,64238,64239,",",83774,83775,","[{'id': 64237, 'book_id': 'jhn', 'chapter': '21', 'verse': '2', 'word_num': 11, 'word': 'ὁ', 'occurrence': 2, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RD,,,,NMS,'}, {'id': 64238, 'book_id': 'jhn', 'chapter': '21', 'verse': '2', 'word_num': 12, 'word': 'ἀπὸ', 'occurrence': 1, 'strong': 'G05750', 'lemma': 'ἀπό', 'morph': 'Gr,P,,,,,G,,,'}, {'id': 64239, 'book_id': 'jhn', 'chapter': '21', 'verse': '2', 'word_num': 13, 'word': 'Κανὰ', 'occurrence': 1, 'strong': 'G25800', 'lemma': 'Κανά', 'morph': 'Gr,N,,,,,GFSI'}]","ὁ ἀπὸ Κανὰ",3,"[{'id': 83774, 'book_id': 'jhn', 'chapter': '21', 'verse': '2', 'word_num': 11, 'word': 'from', 'occurrence': 1}, {'id': 83775, 'book_id': 'jhn', 'chapter': '21', 'verse': '2', 'word_num': 12, 'word': 'Cana', 'occurrence': 1}]","from Cana",2,"ὁ ἀπὸ Κανὰ = from Cana",0.0003417634996582365,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"jhn","21","20","25",",64649,64650,",",84333,84334,84335,84336,84337,","[{'id': 64649, 'book_id': 'jhn', 'chapter': '21', 'verse': '20', 'word_num': 26, 'word': 'ὁ', 'occurrence': 3, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RD,,,,NMS,'}, {'id': 64650, 'book_id': 'jhn', 'chapter': '21', 'verse': '20', 'word_num': 27, 'word': 'παραδιδούς', 'occurrence': 1, 'strong': 'G38600', 'lemma': 'παραδίδωμι', 'morph': 'Gr,V,PPA,NMS,'}]","ὁ παραδιδούς",2,"[{'id': 84333, 'book_id': 'jhn', 'chapter': '21', 'verse': '20', 'word_num': 34, 'word': 'the', 'occurrence': 5}, {'id': 84334, 'book_id': 'jhn', 'chapter': '21', 'verse': '20', 'word_num': 35, 'word': 'one', 'occurrence': 2}, {'id': 84335, 'book_id': 'jhn', 'chapter': '21', 'verse': '20', 'word_num': 36, 'word': 'who', 'occurrence': 4}, {'id': 84336, 'book_id': 'jhn', 'chapter': '21', 'verse': '20', 'word_num': 37, 'word': 'will', 'occurrence': 1}, {'id': 84337, 'book_id': 'jhn', 'chapter': '21', 'verse': '20', 'word_num': 38, 'word': 'betray', 'occurrence': 1}]","the one who will betray",5,"ὁ παραδιδούς = the one who will betray",0.3333333333333333,1,0,0,"[""Too many target language words in alignment: 5, threshold 5""]"
"jhn","21","20","25",",64649,64650,",",84333,84334,84335,84336,84337,","[{'id': 64649, 'book_id': 'jhn', 'chapter': '21', 'verse': '20', 'word_num': 26, 'word': 'ὁ', 'occurrence': 3, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RD,,,,NMS,'}, {'id': 64650, 'book_id': 'jhn', 'chapter': '21', 'verse': '20', 'word_num': 27, 'word': 'παραδιδούς', 'occurrence': 1, 'strong': 'G38600', 'lemma': 'παραδίδωμι', 'morph': 'Gr,V,PPA,NMS,'}]","ὁ παραδιδούς",2,"[{'id': 84333, 'book_id': 'jhn', 'chapter': '21', 'verse': '20', 'word_num': 34, 'word': 'the', 'occurrence': 5}, {'id': 84334, 'book_id': 'jhn', 'chapter': '21', 'verse': '20', 'word_num': 35, 'word': 'one', 'occurrence': 2}, {'id': 84335, 'book_id': 'jhn', 'chapter': '21', 'verse': '20', 'word_num': 36, 'word': 'who', 'occurrence': 4}, {'id': 84336, 'book_id': 'jhn', 'chapter': '21', 'verse': '20', 'word_num': 37, 'word': 'will', 'occurrence': 1}, {'id': 84337, 'book_id': 'jhn', 'chapter': '21', 'verse': '20', 'word_num': 38, 'word': 'betray', 'occurrence': 1}]","the one who will betray",5,"ὁ παραδιδούς = the one who will betray",0.0003417634996582365,1,0,0,"[""Too many target language words in alignment: 5, threshold 5""]"
"jhn","3","21","10",",50772,",",66758,66759,66760,66761,66762,","[{'id': 50772, 'book_id': 'jhn', 'chapter': '3', 'verse': '21', 'word_num': 10, 'word': 'φανερωθῇ', 'occurrence': 1, 'strong': 'G53190', 'lemma': 'φανερόω', 'morph': 'Gr,V,SAP3,,S,'}]","φανερωθῇ",1,"[{'id': 66758, 'book_id': 'jhn', 'chapter': '3', 'verse': '21', 'word_num': 12, 'word': 'it', 'occurrence': 1}, {'id': 66759, 'book_id': 'jhn', 'chapter': '3', 'verse': '21', 'word_num': 13, 'word': 'may', 'occurrence': 1}, {'id': 66760, 'book_id': 'jhn', 'chapter': '3', 'verse': '21', 'word_num': 14, 'word': 'be', 'occurrence': 1}, {'id': 66761, 'book_id': 'jhn', 'chapter': '3', 'verse': '21', 'word_num': 15, 'word': 'plainly', 'occurrence': 1}, {'id': 66762, 'book_id': 'jhn', 'chapter': '3', 'verse': '21', 'word_num': 16, 'word': 'seen', 'occurrence': 1}]","it may be plainly seen",5,"φανερωθῇ = it may be plainly seen",0.1,1,0,0,"[""Too many target language words in alignment: 5, threshold 5""]"
"jhn","4","14","13",",51279,51280,51281,",",67369,","[{'id': 51279, 'book_id': 'jhn', 'chapter': '4', 'verse': '14', 'word_num': 14, 'word': 'εἰς', 'occurrence': 1, 'strong': 'G15190', 'lemma': 'εἰς', 'morph': 'Gr,P,,,,,A,,,'}, {'id': 51280, 'book_id': 'jhn', 'chapter': '4', 'verse': '14', 'word_num': 15, 'word': 'τὸν', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AMS,'}, {'id': 51281, 'book_id': 'jhn', 'chapter': '4', 'verse': '14', 'word_num': 16, 'word': 'αἰῶνα', 'occurrence': 1, 'strong': 'G01650', 'lemma': 'αἰών', 'morph': 'Gr,N,,,,,AMS,'}]","εἰς τὸν αἰῶνα",3,"[{'id': 67369, 'book_id': 'jhn', 'chapter': '4', 'verse': '14', 'word_num': 15, 'word': 'again', 'occurrence': 1}]","again",1,"εἰς τὸν αἰῶνα = again",0.03225806451612903,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"jhn","4","14","13",",51279,51280,51281,",",67369,","[{'id': 51279, 'book_id': 'jhn', 'chapter': '4', 'verse': '14', 'word_num': 14, 'word': 'εἰς', 'occurrence': 1, 'strong': 'G15190', 'lemma': 'εἰς', 'morph': 'Gr,P,,,,,A,,,'}, {'id': 51280, 'book_id': 'jhn', 'chapter': '4', 'verse': '14', 'word_num': 15, 'word': 'τὸν', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AMS,'}, {'id': 51281, 'book_id': 'jhn', 'chapter': '4', 'verse': '14', 'word_num': 16, 'word': 'αἰῶνα', 'occurrence': 1, 'strong': 'G01650', 'lemma': 'αἰών', 'morph': 'Gr,N,,,,,AMS,'}]","εἰς τὸν αἰῶνα",3,"[{'id': 67369, 'book_id': 'jhn', 'chapter': '4', 'verse': '14', 'word_num': 15, 'word': 'again', 'occurrence': 1}]","again",1,"εἰς τὸν αἰῶνα = again",0.0006317119393556538,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"jhn","4","42","7",",51739,51740,51741,",",67939,67940,67941,","[{'id': 51739, 'book_id': 'jhn', 'chapter': '4', 'verse': '42', 'word_num': 7, 'word': 'τὴν', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AFS,'}, {'id': 51740, 'book_id': 'jhn', 'chapter': '4', 'verse': '42', 'word_num': 8, 'word': 'σὴν', 'occurrence': 1, 'strong': 'G46740', 'lemma': 'σός', 'morph': 'Gr,EP,,,2AFS,'}, {'id': 51741, 'book_id': 'jhn', 'chapter': '4', 'verse': '42', 'word_num': 9, 'word': 'λαλιὰν', 'occurrence': 1, 'strong': 'G29810', 'lemma': 'λαλιά', 'morph': 'Gr,N,,,,,AFS,'}]","τὴν σὴν λαλιὰν",3,"[{'id': 67939, 'book_id': 'jhn', 'chapter': '4', 'verse': '42', 'word_num': 11, 'word': 'what', 'occurrence': 1}, {'id': 67940, 'book_id': 'jhn', 'chapter': '4', 'verse': '42', 'word_num': 12, 'word': 'you', 'occurrence': 1}, {'id': 67941, 'book_id': 'jhn', 'chapter': '4', 'verse': '42', 'word_num': 13, 'word': 'said', 'occurrence': 2}]","what you said",3,"τὴν σὴν λαλιὰν = what you said",0.0006557377049180328,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"jhn","4","6","5",",51111,51112,51113,",",67163,67164,","[{'id': 51111, 'book_id': 'jhn', 'chapter': '4', 'verse': '6', 'word_num': 6, 'word': 'ὁ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMS,'}, {'id': 51112, 'book_id': 'jhn', 'chapter': '4', 'verse': '6', 'word_num': 7, 'word': 'οὖν', 'occurrence': 1, 'strong': 'G37670', 'lemma': 'οὖν', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 51113, 'book_id': 'jhn', 'chapter': '4', 'verse': '6', 'word_num': 8, 'word': 'Ἰησοῦς', 'occurrence': 1, 'strong': 'G24240', 'lemma': 'Ἰησοῦς', 'morph': 'Gr,N,,,,,NMS,'}]","ὁ οὖν Ἰησοῦς",3,"[{'id': 67163, 'book_id': 'jhn', 'chapter': '4', 'verse': '6', 'word_num': 7, 'word': 'Since', 'occurrence': 1}, {'id': 67164, 'book_id': 'jhn', 'chapter': '4', 'verse': '6', 'word_num': 8, 'word': 'Jesus', 'occurrence': 1}]","Since Jesus",2,"ὁ οὖν Ἰησοῦς = Since Jesus",0.0003417634996582365,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"jhn","4","6","5",",51111,51112,51113,",",67163,67164,","[{'id': 51111, 'book_id': 'jhn', 'chapter': '4', 'verse': '6', 'word_num': 6, 'word': 'ὁ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMS,'}, {'id': 51112, 'book_id': 'jhn', 'chapter': '4', 'verse': '6', 'word_num': 7, 'word': 'οὖν', 'occurrence': 1, 'strong': 'G37670', 'lemma': 'οὖν', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 51113, 'book_id': 'jhn', 'chapter': '4', 'verse': '6', 'word_num': 8, 'word': 'Ἰησοῦς', 'occurrence': 1, 'strong': 'G24240', 'lemma': 'Ἰησοῦς', 'morph': 'Gr,N,,,,,NMS,'}]","ὁ οὖν Ἰησοῦς",3,"[{'id': 67163, 'book_id': 'jhn', 'chapter': '4', 'verse': '6', 'word_num': 7, 'word': 'Since', 'occurrence': 1}, {'id': 67164, 'book_id': 'jhn', 'chapter': '4', 'verse': '6', 'word_num': 8, 'word': 'Jesus', 'occurrence': 1}]","Since Jesus",2,"ὁ οὖν Ἰησοῦς = Since Jesus",0.002197802197802198,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"jhn","4","7","1",",51129,51130,51131,",",67184,","[{'id': 51129, 'book_id': 'jhn', 'chapter': '4', 'verse': '7', 'word_num': 2, 'word': 'ἐκ', 'occurrence': 1, 'strong': 'G15370', 'lemma': 'ἐκ', 'morph': 'Gr,P,,,,,G,,,'}, {'id': 51130, 'book_id': 'jhn', 'chapter': '4', 'verse': '7', 'word_num': 3, 'word': 'τῆς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,GFS,'}, {'id': 51131, 'book_id': 'jhn', 'chapter': '4', 'verse': '7', 'word_num': 4, 'word': 'Σαμαρείας', 'occurrence': 1, 'strong': 'G45400', 'lemma': 'Σαμάρεια', 'morph': 'Gr,N,,,,,GFS,'}]","ἐκ τῆς Σαμαρείας",3,"[{'id': 67184, 'book_id': 'jhn', 'chapter': '4', 'verse': '7', 'word_num': 1, 'word': 'Samaritan', 'occurrence': 1}]","Samaritan",1,"ἐκ τῆς Σαμαρείας = Samaritan",0.0007288629737609329,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"jhn","4","8","0",",51141,51142,51143,",",67201,","[{'id': 51141, 'book_id': 'jhn', 'chapter': '4', 'verse': '8', 'word_num': 0, 'word': 'οἱ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMP,'}, {'id': 51142, 'book_id': 'jhn', 'chapter': '4', 'verse': '8', 'word_num': 1, 'word': 'γὰρ', 'occurrence': 1, 'strong': 'G10630', 'lemma': 'γάρ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 51143, 'book_id': 'jhn', 'chapter': '4', 'verse': '8', 'word_num': 2, 'word': 'μαθηταὶ', 'occurrence': 1, 'strong': 'G31010', 'lemma': 'μαθητής', 'morph': 'Gr,N,,,,,NMP,'}]","οἱ γὰρ μαθηταὶ",3,"[{'id': 67201, 'book_id': 'jhn', 'chapter': '4', 'verse': '8', 'word_num': 0, 'word': 'For', 'occurrence': 1}]","For",1,"οἱ γὰρ μαθηταὶ = For",0.010752688172043012,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"jhn","4","8","0",",51141,51142,51143,",",67201,","[{'id': 51141, 'book_id': 'jhn', 'chapter': '4', 'verse': '8', 'word_num': 0, 'word': 'οἱ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMP,'}, {'id': 51142, 'book_id': 'jhn', 'chapter': '4', 'verse': '8', 'word_num': 1, 'word': 'γὰρ', 'occurrence': 1, 'strong': 'G10630', 'lemma': 'γάρ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 51143, 'book_id': 'jhn', 'chapter': '4', 'verse': '8', 'word_num': 2, 'word': 'μαθηταὶ', 'occurrence': 1, 'strong': 'G31010', 'lemma': 'μαθητής', 'morph': 'Gr,N,,,,,NMP,'}]","οἱ γὰρ μαθηταὶ",3,"[{'id': 67201, 'book_id': 'jhn', 'chapter': '4', 'verse': '8', 'word_num': 0, 'word': 'For', 'occurrence': 1}]","For",1,"οἱ γὰρ μαθηταὶ = For",0.0008888888888888889,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"jhn","4","8","2",",51141,51142,51143,",",67203,","[{'id': 51141, 'book_id': 'jhn', 'chapter': '4', 'verse': '8', 'word_num': 0, 'word': 'οἱ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMP,'}, {'id': 51142, 'book_id': 'jhn', 'chapter': '4', 'verse': '8', 'word_num': 1, 'word': 'γὰρ', 'occurrence': 1, 'strong': 'G10630', 'lemma': 'γάρ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 51143, 'book_id': 'jhn', 'chapter': '4', 'verse': '8', 'word_num': 2, 'word': 'μαθηταὶ', 'occurrence': 1, 'strong': 'G31010', 'lemma': 'μαθητής', 'morph': 'Gr,N,,,,,NMP,'}]","οἱ γὰρ μαθηταὶ",3,"[{'id': 67203, 'book_id': 'jhn', 'chapter': '4', 'verse': '8', 'word_num': 2, 'word': 'disciples', 'occurrence': 1}]","disciples",1,"οἱ γὰρ μαθηταὶ = disciples",0.010752688172043012,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"jhn","4","8","2",",51141,51142,51143,",",67203,","[{'id': 51141, 'book_id': 'jhn', 'chapter': '4', 'verse': '8', 'word_num': 0, 'word': 'οἱ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMP,'}, {'id': 51142, 'book_id': 'jhn', 'chapter': '4', 'verse': '8', 'word_num': 1, 'word': 'γὰρ', 'occurrence': 1, 'strong': 'G10630', 'lemma': 'γάρ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 51143, 'book_id': 'jhn', 'chapter': '4', 'verse': '8', 'word_num': 2, 'word': 'μαθηταὶ', 'occurrence': 1, 'strong': 'G31010', 'lemma': 'μαθητής', 'morph': 'Gr,N,,,,,NMP,'}]","οἱ γὰρ μαθηταὶ",3,"[{'id': 67203, 'book_id': 'jhn', 'chapter': '4', 'verse': '8', 'word_num': 2, 'word': 'disciples', 'occurrence': 1}]","disciples",1,"οἱ γὰρ μαθηταὶ = disciples",0.0008888888888888889,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"jhn","5","10","4",",52138,52139,",",68416,68417,68418,68419,68420,","[{'id': 52138, 'book_id': 'jhn', 'chapter': '5', 'verse': '10', 'word_num': 4, 'word': 'τῷ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RD,,,,DMS,'}, {'id': 52139, 'book_id': 'jhn', 'chapter': '5', 'verse': '10', 'word_num': 5, 'word': 'τεθεραπευμένῳ', 'occurrence': 1, 'strong': 'G23230', 'lemma': 'θεραπεύω', 'morph': 'Gr,V,PEP,DMS,'}]","τῷ τεθεραπευμένῳ",2,"[{'id': 68416, 'book_id': 'jhn', 'chapter': '5', 'verse': '10', 'word_num': 4, 'word': 'to', 'occurrence': 1}, {'id': 68417, 'book_id': 'jhn', 'chapter': '5', 'verse': '10', 'word_num': 5, 'word': 'him', 'occurrence': 1}, {'id': 68418, 'book_id': 'jhn', 'chapter': '5', 'verse': '10', 'word_num': 6, 'word': 'who', 'occurrence': 1}, {'id': 68419, 'book_id': 'jhn', 'chapter': '5', 'verse': '10', 'word_num': 7, 'word': 'was', 'occurrence': 1}, {'id': 68420, 'book_id': 'jhn', 'chapter': '5', 'verse': '10', 'word_num': 8, 'word': 'healed', 'occurrence': 1}]","to him who was healed",5,"τῷ τεθεραπευμένῳ = to him who was healed",0.0007575757575757576,1,0,0,"[""Too many target language words in alignment: 5, threshold 5""]"
"jhn","5","13","7",",52186,52187,52188,",",68483,68484,","[{'id': 52186, 'book_id': 'jhn', 'chapter': '5', 'verse': '13', 'word_num': 7, 'word': 'ὁ', 'occurrence': 2, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMS,'}, {'id': 52187, 'book_id': 'jhn', 'chapter': '5', 'verse': '13', 'word_num': 8, 'word': 'γὰρ', 'occurrence': 1, 'strong': 'G10630', 'lemma': 'γάρ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 52188, 'book_id': 'jhn', 'chapter': '5', 'verse': '13', 'word_num': 9, 'word': 'Ἰησοῦς', 'occurrence': 1, 'strong': 'G24240', 'lemma': 'Ἰησοῦς', 'morph': 'Gr,N,,,,,NMS,'}]","ὁ γὰρ Ἰησοῦς",3,"[{'id': 68483, 'book_id': 'jhn', 'chapter': '5', 'verse': '13', 'word_num': 12, 'word': 'because', 'occurrence': 1}, {'id': 68484, 'book_id': 'jhn', 'chapter': '5', 'verse': '13', 'word_num': 13, 'word': 'Jesus', 'occurrence': 1}]","because Jesus",2,"ὁ γὰρ Ἰησοῦς = because Jesus",0.0003417634996582365,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"jhn","5","13","7",",52186,52187,52188,",",68483,68484,","[{'id': 52186, 'book_id': 'jhn', 'chapter': '5', 'verse': '13', 'word_num': 7, 'word': 'ὁ', 'occurrence': 2, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMS,'}, {'id': 52187, 'book_id': 'jhn', 'chapter': '5', 'verse': '13', 'word_num': 8, 'word': 'γὰρ', 'occurrence': 1, 'strong': 'G10630', 'lemma': 'γάρ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 52188, 'book_id': 'jhn', 'chapter': '5', 'verse': '13', 'word_num': 9, 'word': 'Ἰησοῦς', 'occurrence': 1, 'strong': 'G24240', 'lemma': 'Ἰησοῦς', 'morph': 'Gr,N,,,,,NMS,'}]","ὁ γὰρ Ἰησοῦς",3,"[{'id': 68483, 'book_id': 'jhn', 'chapter': '5', 'verse': '13', 'word_num': 12, 'word': 'because', 'occurrence': 1}, {'id': 68484, 'book_id': 'jhn', 'chapter': '5', 'verse': '13', 'word_num': 13, 'word': 'Jesus', 'occurrence': 1}]","because Jesus",2,"ὁ γὰρ Ἰησοῦς = because Jesus",0.002197802197802198,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
